RBR : JJ	24	1.88244743266e-05
VBD : JJR	87	6.82387194338e-05
VB : VB	217	0.000170204622036
NN : NNPS	121	9.49067247297e-05
TO : WP	27	2.11775336174e-05
WP : CC	22	1.72557681327e-05
NNS : CC	353	0.00027687664322
NNS : CD	1400	0.00109809433572
: : JJS	17	1.3334002648e-05
: : JJR	3	2.35305929082e-06
RB : .	4	3.13741238776e-06
VBN : WDT	31	2.43149460051e-05
MD : MD	6	4.70611858164e-06
RP : PRP$	14	1.09809433572e-05
DT : NONE	1722	0.00135065603293
NNS : RBS	9	7.05917787246e-06
VBG : PDT	11	8.62788406634e-06
WDT : PRP	84	6.58856601429e-05
( : VBZ	93	7.29448380154e-05
, : NONE	134	0.00010510331499
( : VBP	6	4.70611858164e-06
( : VBN	34	2.6668005296e-05
WDT : RBR	13	1.01965902602e-05
WDT : RBS	4	3.13741238776e-06
( : VBD	9	7.05917787246e-06
( : VBG	2	1.56870619388e-06
VBD : POS	1	7.8435309694e-07
: : NONE	10	7.8435309694e-06
VBZ : RB	798	0.000625913771358
VBZ : RP	19	1.49027088419e-05
PDT : MD	1	7.8435309694e-07
'' : VBZ	4	3.13741238776e-06
WDT : JJR	12	9.41223716328e-06
WDT : JJS	12	9.41223716328e-06
VB : DT	905	0.00070983955273
RBR : DT	66	5.1767304398e-05
'' : VBN	1	7.8435309694e-07
NNS : JJS	56	4.39237734286e-05
CD : ''	5	3.9217654847e-06
: : PRP	14	1.09809433572e-05
FW : VBP	5	3.9217654847e-06
FW : VBZ	37	2.90210645868e-05
PRP : )	2	1.56870619388e-06
PRP : (	6	4.70611858164e-06
FW : VBG	3	2.35305929082e-06
PRP : .	1	7.8435309694e-07
FW : VBD	42	3.29428300715e-05
FW : VBN	4	3.13741238776e-06
PDT : NNS	26	2.03931805204e-05
PDT : NNP	26	2.03931805204e-05
WDT : WRB	6	4.70611858164e-06
, : JJ	1142	0.000895731236705
VB : JJ	1156	0.000906712180062
NNP : NN	12367	0.00970009474985
PDT : CD	7	5.49047167858e-06
VBP : PRP$	33	2.5883652199e-05
JJ : DT	3185	0.00249816461375
JJS : TO	34	2.6668005296e-05
VBG : PRP	102	8.00040158879e-05
VBG : JJ	1141	0.000894946883608
WDT : IN	840	0.000658856601429
NN : UH	1	7.8435309694e-07
VBD : MD	20	1.56870619388e-05
FW : TO	3	2.35305929082e-06
NN : WP$	27	2.11775336174e-05
VB : RBS	19	1.49027088419e-05
TO : PDT	38	2.98054176837e-05
CC : VBN	1624	0.00127378942943
CC : VBD	1034	0.000811021102236
CC : VBG	344	0.000269817465347
CC : VBZ	666	0.000522379162562
) : IN	69	5.41203636888e-05
CC : VBP	479	0.000375705133434
VBN : #	1	7.8435309694e-07
NN : CC	3729	0.00292485269849
NN : CD	10347	0.00811570149404
VBN : $	1	7.8435309694e-07
VBN : )	1	7.8435309694e-07
VBN : (	5	3.9217654847e-06
VBN : .	23	1.80401212296e-05
